Year,Borough,Weighted_In_Degree,Weighted_Out_Degree,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,Community_ID,Participation_Coefficient,Average_House_Price,Weighted_In_Degree_Lag1,Weighted_Out_Degree_Lag1,Betweenness_Centrality_Lag1,Closeness_Centrality_Lag1,Eigenvector_Centrality_Lag1,Community_ID_Lag1,Participation_Coefficient_Lag1,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Borough_Barking & Dagenham,Borough_Barnet,Borough_Brent,Borough_Bromley,Borough_Camden,Borough_City of London,Borough_Croydon,Borough_Ealing,Borough_Enfield,Borough_Greenwich,Borough_Hackney,Borough_Hammersmith & Fulham,Borough_Haringey,Borough_Harrow,Borough_Havering,Borough_Hillingdon,Borough_Hounslow,Borough_Islington,Borough_Kensington & Chelsea,Borough_Lambeth,Borough_Lewisham,Borough_Merton,Borough_Newham,Borough_Redbridge,Borough_Richmond upon Thames,Borough_Southwark,Borough_Tower Hamlets,Borough_Waltham Forest,Borough_Wandsworth,Borough_Westminster,Weighted_In_Degree_Lag1_Year_Interaction,Weighted_Out_Degree_Lag1_Year_Interaction,Betweenness_Centrality_Lag1_Year_Interaction,Closeness_Centrality_Lag1_Year_Interaction,Eigenvector_Centrality_Lag1_Year_Interaction,COVID_Period,Weighted_In_Degree_Lag1_COVID_Interaction,Weighted_Out_Degree_Lag1_COVID_Interaction,Betweenness_Centrality_Lag1_COVID_Interaction,Closeness_Centrality_Lag1_COVID_Interaction,Eigenvector_Centrality_Lag1_COVID_Interaction
2001,Westminster,237490.85714285713,226747.7142857143,0.0,0.041648122406478416,1.0,2.2857142857142856,0.9103742650272661,314785.25,238337.14285714287,228126.0,1.0,0.06981730154251777,1.0,2.0,0.9113470758448388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2678775.211267625,-2564007.7183098774,-11.23943661971839,-0.7847071356468954,-11.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2002,Westminster,238078.0,222681.7142857143,0.0,0.03665130453562044,1.0,1.4285714285714286,0.9002993950148902,361047.5833333333,237490.85714285713,226747.7142857143,0.0,0.041648122406478416,1.0,2.2857142857142856,0.9103742650272661,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2431772.57947688,-2321768.8490945855,-0.0,-0.4264533097114091,-10.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2003,Westminster,218765.7142857143,208596.85714285713,0.0,0.0513928264808899,1.0,2.0,0.9087916873994148,386395.3333333333,238078.0,222681.7142857143,0.0,0.03665130453562044,1.0,1.4285714285714286,0.9002993950148902,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2199706.591549315,-2057453.5855130963,-0.0,-0.3386374052868622,-9.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2004,Westminster,231761.14285714287,219454.57142857142,0.0,0.031198939655856055,1.0,1.4285714285714286,0.8964711456513074,403329.5,218765.7142857143,208596.85714285713,0.0,0.0513928264808899,1.0,2.0,0.9087916873994148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1802506.2374245648,-1718720.5835010225,-0.0,-0.42344793649747725,-8.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2005,Westminster,218486.2857142857,214483.42857142858,0.0,0.0331499341331756,1.0,1.8571428571428572,0.897503162930123,424580.1666666667,231761.14285714287,219454.57142857142,0.0,0.031198939655856055,1.0,1.4285714285714286,0.8964711456513074,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1677820.1046277853,-1588727.460764605,-0.0,-0.2258627462409886,-7.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2006,Westminster,246667.42857142858,237330.57142857142,0.0,0.02722162864686614,1.0,1.2857142857142858,0.8979051133421795,464424.4166666667,218486.2857142857,214483.42857142858,0.0,0.0331499341331756,1.0,1.8571428571428572,0.897503162930123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1363231.3319919691,-1338255.7585513252,-0.0,-0.20683691297178844,-6.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2007,Westminster,257269.42857142858,251772.85714285713,0.0,0.02610161419988773,1.0,2.0,0.902760104348303,546879.25,246667.42857142858,237330.57142857142,0.0,0.02722162864686614,1.0,1.2857142857142858,0.8979051133421795,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1292398.3581489131,-1243478.4869215481,-0.0,-0.14262599798076564,-5.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2008,Westminster,268300.85714285716,254806.0,0.0,0.02332532311745499,1.0,1.5714285714285714,0.9023182533635089,574274.75,257269.42857142858,251772.85714285713,0.0,0.02610161419988773,1.0,2.0,0.902760104348303,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1090677.436619739,-1067375.0704225553,-0.0,-0.11065613907276556,-4.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2009,Westminster,264620.28571428574,254041.14285714287,0.0,0.029406494026265783,1.0,1.4285714285714286,0.8960666352799571,565664.3333333334,268300.85714285716,254806.0,0.0,0.02332532311745499,1.0,1.5714285714285714,0.9023182533635089,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-869143.6217304039,-825427.887323964,-0.0,-0.0755609058734476,-3.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2010,Westminster,274310.85714285716,261558.85714285713,0.0,0.02575326180915396,1.0,1.8571428571428572,0.9062874484078184,644971.9166666666,264620.28571428574,254041.14285714287,0.0,0.029406494026265783,1.0,1.4285714285714286,0.8960666352799571,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-592600.3581489146,-568909.0382293966,-0.0,-0.06585397957994966,-2.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2011,Westminster,280820.28571428574,268254.5714285714,0.0,0.01777656202464457,1.0,1.5714285714285714,0.904680945533587,672415.5833333334,274310.85714285716,261558.85714285713,0.0,0.02575326180915396,1.0,1.8571428571428572,0.9062874484078184,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-339990.921529197,-324185.62575454806,-0.0,-0.03191953576346049,-1.23943661971839,0,0.0,0.0,0.0,0.0,0.0
2012,Westminster,286124.0,273726.28571428574,0.0,0.013143312400751244,1.0,2.0,0.9053721788070018,740891.5,280820.28571428574,268254.5714285714,0.0,0.01777656202464457,1.0,1.5714285714285714,0.904680945533587,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-67238.65995978104,-64229.96780686252,-0.0,-0.004256359921395193,-0.23943661971838992,0,0.0,0.0,0.0,0.0,0.0
2013,Westminster,293221.4285714286,285507.14285714284,0.0,0.017535135046979587,1.0,1.2857142857142858,0.8932956896175107,839807.8333333334,286124.0,273726.28571428574,0.0,0.013143312400751244,1.0,2.0,0.9053721788070018,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,217615.4366196954,208186.18913478695,0.0,0.00999632210761257,0.7605633802816101,0,0.0,0.0,0.0,0.0,0.0
2014,Westminster,301593.14285714284,292213.71428571426,0.0,0.02711996691844226,1.0,1.4285714285714286,0.8933030422137281,980910.9166666666,293221.4285714286,285507.14285714284,0.0,0.017535135046979587,1.0,1.2857142857142858,0.8932956896175107,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,516234.90945671697,502653.42052311596,0.0,0.03087171663200491,1.76056338028161,0,0.0,0.0,0.0,0.0,0.0
2015,Westminster,299178.5714285714,290210.28571428574,0.0,0.025417990396227986,1.0,1.1428571428571428,0.8769684605844192,1025497.5,301593.14285714284,292213.71428571426,0.0,0.02711996691844226,1.0,1.4285714285714286,0.8933030422137281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,832566.9859154688,806674.478873216,0.0,0.0748663875495004,2.76056338028161,0,0.0,0.0,0.0,0.0,0.0
2016,Westminster,293465.71428571426,285737.4285714286,0.0,0.023413052495767413,1.0,1.7142857142857142,0.9083439588149818,1058347.0833333333,299178.5714285714,290210.28571428574,0.0,0.025417990396227986,1.0,1.1428571428571428,0.8769684605844192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1125079.9798792517,1091354.1730382063,0.0,0.09558596388440461,3.76056338028161,0,0.0,0.0,0.0,0.0,0.0
2017,Westminster,794460.820746342,769023.7228009074,0.0,0.21044520475539244,1.0,1.1666666666666667,0.9039098413156968,1131942.75,293465.71428571426,285737.4285714286,0.0,0.023413052495767413,1.0,1.7142857142857142,0.9083439588149818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1397062.1327967572,1360271.1388329752,0.0,0.1114593203319613,4.76056338028161,0,0.0,0.0,0.0,0.0,0.0
2018,Westminster,540051.5712663247,524530.294797514,0.0,0.11088833391085928,0.980672547346504,1.0909090909090908,0.8944736951821225,1084204.5833333333,794460.820746342,769023.7228009074,0.0,0.21044520475539244,1.0,1.1666666666666667,0.9039098413156968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4576541.91105985,4430009.8961347435,0.0,1.212282940069779,5.76056338028161,0,0.0,0.0,0.0,0.0,0.0
2019,Westminster,34345.00778488667,33306.69688578374,3.4131619546434364,17.90110568824276,0.9431202431437805,1.2246913580246914,0.8751302326848632,1013009.1666666666,540051.5712663247,524530.294797514,0.0,0.11088833391085928,0.980672547346504,1.0909090909090908,0.8944736951821225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3651052.876166659,3546120.3028563904,0.0,0.7496676095381947,6.629898911638258,0,0.0,0.0,0.0,0.0,0.0
2020,Westminster,8126.681010580107,7800.9975130671,6.355263157894737,905620.6391581214,0.5057559281369609,1.8092105263157894,0.9010143938956304,1022381.4166666666,34345.00778488667,33306.69688578374,3.4131619546434364,17.90110568824276,0.9431202431437805,1.2246913580246914,0.8751302326848632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,266536.60971087834,258478.73216995285,26.488059676176256,138.9226652707276,7.3191444221439115,1,34345.00778488667,33306.69688578374,3.4131619546434364,17.90110568824276,0.9431202431437805
2021,Westminster,55660.15243279973,52327.12906225865,2.875598086124402,171691.73183895042,0.9038948088728408,1.5789473684210527,0.8901709988563834,1083783.9166666667,8126.681010580107,7800.9975130671,6.355263157894737,905620.6391581214,0.5057559281369609,1.8092105263157894,0.9010143938956304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,71194.30406451803,68341.13314264355,55.6756856931055,7933747.007835864,4.430706863396997,1,8126.681010580107,7800.9975130671,6.355263157894737,905620.6391581214,0.5057559281369609
